243
0.3629100	1.1988888e-06	1.1988888e-09
0.3700200	1.121145e-06	1.121145e-09
0.3771300	1.0378029e-06	1.0378029e-09
0.3842400	9.5116383e-07	9.5116383e-10
0.3913500	8.6329992e-07	8.6329992e-10
0.3984600	7.7603093e-07	7.7603093e-10
0.4055700	6.9091184e-07	6.9091184e-10
0.4126800	6.0923027e-07	6.0923027e-10
0.4197900	5.3201175e-07	5.3201175e-10
0.4268900	4.6012888e-07	4.6012888e-10
