243
7.0469E-02	8.9252E-04	2.9546E-06
7.1181E-02	8.5420E-04	2.8885E-06
7.1892E-02	8.3347E-04	2.8513E-06
7.2604E-02	7.9537E-04	2.7837E-06
7.3316E-02	7.7101E-04	2.7391E-06
7.4028E-02	7.3995E-04	2.6818E-06
7.4740E-02	7.1775E-04	2.6399E-06
7.5451E-02	6.9234E-04	2.5914E-06
7.6163E-02	6.6413E-04	2.5369E-06
7.6875E-02	6.3594E-04	2.4813E-06
7.7587E-02	6.2217E-04	2.4533E-06
7.8298E-02	5.9224E-04	2.3926E-06
7.9010E-02	5.7902E-04	2.3648E-06
7.9722E-02	5.6053E-04	2.3259E-06
8.0434E-02	5.4360E-04	2.2898E-06
8.1146E-02	5.2313E-04	2.2456E-06
8.1857E-02	5.0681E-04	2.2096E-06
8.2569E-02	4.8681E-04	2.1650E-06
8.3281E-02	4.7650E-04	2.1413E-06
8.3993E-02	4.5682E-04	2.0961E-06
8.4705E-02	4.4257E-04	2.0627E-06
8.5416E-02	4.2491E-04	2.0207E-06
8.6128E-02	4.1536E-04	1.9974E-06
8.6840E-02	4.0253E-04	1.9660E-06
8.7552E-02	3.8773E-04	1.9292E-06
8.8263E-02	3.7659E-04	1.9009E-06
8.8975E-02	3.6658E-04	1.8752E-06
8.9687E-02	3.5260E-04	1.8388E-06
9.0399E-02	3.4332E-04	1.8142E-06
9.1110E-02	3.3063E-04	1.7802E-06
9.1822E-02	3.2352E-04	1.7607E-06
9.2534E-02	3.1608E-04	1.7401E-06
9.3246E-02	3.0675E-04	1.7141E-06
9.3958E-02	2.9607E-04	1.6838E-06
9.4669E-02	2.8625E-04	1.6555E-06
9.5381E-02	2.7649E-04	1.6269E-06
9.6093E-02	2.6930E-04	1.6055E-06
9.6805E-02	2.5891E-04	1.5741E-06
9.7516E-02	2.5178E-04	1.5522E-06
9.8228E-02	2.4477E-04	1.5303E-06
9.8940E-02	2.3762E-04	1.5077E-06
9.9652E-02	2.3354E-04	1.4946E-06
1.0036E-01	2.2523E-04	1.4677E-06
1.0108E-01	2.1780E-04	1.4432E-06
1.0179E-01	2.1277E-04	1.4264E-06
1.0250E-01	2.0397E-04	1.3965E-06
1.0321E-01	1.9977E-04	1.3821E-06
1.0392E-01	1.9296E-04	1.3582E-06
1.0463E-01	1.8750E-04	1.3388E-06
1.0535E-01	1.8354E-04	1.3246E-06
1.0606E-01	1.7594E-04	1.2968E-06
1.0677E-01	1.7512E-04	1.2938E-06
1.0748E-01	1.6880E-04	1.2702E-06
1.0819E-01	1.6175E-04	1.2434E-06
1.0890E-01	1.6044E-04	1.2383E-06
1.0962E-01	1.5294E-04	1.2090E-06
1.1033E-01	1.4983E-04	1.1966E-06
1.1104E-01	1.4511E-04	1.1776E-06
1.1175E-01	1.4105E-04	1.1610E-06
1.1246E-01	1.3813E-04	1.1489E-06
1.1318E-01	1.3138E-04	1.1204E-06
1.1389E-01	1.3034E-04	5.5883E-07
1.1531E-01	1.2228E-04	6.2408E-07
1.1673E-01	1.1469E-04	6.0438E-07
1.1816E-01	1.0877E-04	5.8857E-07
1.1958E-01	1.0292E-04	5.7252E-07
1.2100E-01	9.7951E-05	5.5852E-07
1.2243E-01	9.2087E-05	5.4154E-07
1.2385E-01	8.7114E-05	5.2671E-07
1.2527E-01	8.3129E-05	5.1452E-07
1.2670E-01	7.8912E-05	5.0130E-07
1.2812E-01	7.4253E-05	4.8627E-07
1.2954E-01	7.0880E-05	4.7510E-07
1.3097E-01	6.6065E-05	4.5867E-07
1.3239E-01	6.3371E-05	4.4922E-07
1.3382E-01	5.9176E-05	4.3410E-07
1.3524E-01	5.5810E-05	4.2157E-07
1.3666E-01	5.3269E-05	4.1186E-07
1.3809E-01	5.0584E-05	4.0135E-07
1.3951E-01	4.8005E-05	3.9098E-07
1.4093E-01	4.4626E-05	3.7697E-07
1.4236E-01	4.3216E-05	3.7097E-07
1.4378E-01	3.9856E-05	3.5626E-07
1.4520E-01	3.7764E-05	3.4678E-07
1.4663E-01	3.5697E-05	3.3716E-07
1.4805E-01	3.3844E-05	3.2829E-07
1.4947E-01	3.2264E-05	3.2053E-07
1.5090E-01	2.9835E-05	3.0823E-07
1.5232E-01	2.7867E-05	2.9789E-07
1.5374E-01	2.6507E-05	2.9053E-07
1.5517E-01	2.5201E-05	2.8329E-07
1.5659E-01	2.3692E-05	2.7467E-07
1.5801E-01	2.2616E-05	2.6836E-07
1.5944E-01	2.0511E-05	2.5557E-07
1.6086E-01	1.9797E-05	2.5108E-07
1.6228E-01	1.8492E-05	2.4266E-07
1.6371E-01	1.7339E-05	2.3498E-07
1.6513E-01	1.6336E-05	2.2808E-07
1.6655E-01	1.5174E-05	2.1982E-07
1.6798E-01	1.4451E-05	2.1452E-07
1.6940E-01	1.3390E-05	2.0650E-07
1.7082E-01	1.2500E-05	1.1526E-07
1.7438E-01	1.0585E-05	1.2982E-07
1.7794E-01	9.1551E-06	1.2073E-07
1.8150E-01	7.8336E-06	1.1168E-07
1.8506E-01	6.5439E-06	1.0207E-07
1.8861E-01	5.4198E-06	9.2895E-08
1.9217E-01	4.4884E-06	8.4537E-08
1.9573E-01	3.7926E-06	7.7708E-08
1.9929E-01	3.1112E-06	7.0382E-08
2.0285E-01	2.3819E-06	6.1583E-08
2.0640E-01	2.0412E-06	5.7009E-08
2.0996E-01	1.6830E-06	5.1765E-08
2.1352E-01	1.2992E-06	4.5482E-08
2.1708E-01	1.0986E-06	4.1824E-08
2.2064E-01	9.0755E-07	3.8013E-08
2.2419E-01	7.3878E-07	3.4297E-08
2.2775E-01	5.8752E-07	3.0585E-08
2.3131E-01	4.7607E-07	2.7532E-08
2.3487E-01	3.9487E-07	2.5074E-08
2.3842E-01	3.5347E-07	2.3723E-08
2.4198E-01	3.2481E-07	2.2741E-08
2.4554E-01	2.9137E-07	2.1539E-08
2.4910E-01	3.3755E-07	2.3183E-08
2.5265E-01	3.1685E-07	2.2461E-08
2.5621E-01	3.5665E-07	2.3830E-08
2.5977E-01	3.4391E-07	2.3400E-08
2.6333E-01	4.0760E-07	2.5475E-08
2.6688E-01	4.2671E-07	2.6065E-08
2.7044E-01	4.4422E-07	2.6595E-08
2.7400E-01	5.3657E-07	2.9229E-08
2.7755E-01	5.0154E-07	2.8259E-08
2.8111E-01	5.3498E-07	2.9185E-08
2.8467E-01	6.0105E-07	2.1875E-08
2.9178E-01	6.9261E-07	3.3208E-08
2.9890E-01	7.2286E-07	3.3925E-08
3.0601E-01	7.1967E-07	3.3851E-08
3.1312E-01	7.4833E-07	3.4518E-08
3.2023E-01	7.5470E-07	3.4665E-08
3.2735E-01	7.3241E-07	3.4149E-08
3.3446E-01	7.3400E-07	3.4186E-08
3.4157E-01	6.8942E-07	3.3131E-08
3.4868E-01	7.1012E-07	3.3625E-08
3.5579E-01	5.8274E-07	3.0461E-08
3.6291E-01	6.1937E-07	3.1403E-08
3.7002E-01	5.2383E-07	2.8880E-08
3.7713E-01	4.8721E-07	2.7852E-08
3.8424E-01	5.0473E-07	2.8348E-08
3.9135E-01	4.2352E-07	2.5968E-08
3.9846E-01	4.2352E-07	2.5968E-08
4.0557E-01	3.7098E-07	2.4304E-08
4.1268E-01	3.3277E-07	2.3018E-08
4.1979E-01	2.6749E-07	2.0637E-08
4.2689E-01	2.5794E-07	2.0265E-08
